id,Class
117701,0.0004536428551919841
117702,0.005769889786864847
117703,0.004046356391042675
117704,0.0003776441510530142
117705,0.0006564507162432819
117706,0.000542625700626523
117707,0.0059011036356071975
117708,0.000607267769397483
117709,0.0015847159826163904
117710,0.00045623536293530446
117711,0.00043302197064041176
117712,0.00041241914363446323
117713,0.002736078956356901
117714,0.017937705944901124
117715,0.002305083002630916
117716,0.9902929443216641
117717,0.00310002989538256
117718,0.0005507261465222109
117719,0.0004377092634316812
117720,0.0003954867370745893
117721,0.9762082383386309
117722,0.0006958581631424577
117723,0.986054966576349
117724,0.00048718072209957017
117725,0.0005562298553591687
117726,0.01448441083493386
117727,0.9875513413020461
117728,0.0004937482605926581
117729,0.006487665348309881
117730,0.002872142145787063
117731,0.00782259204968372
117732,0.00046414056288977986
117733,0.0004265803280422612
117734,0.00041504647818851745
117735,0.0026976121158027834
117736,0.005535973996235201
117737,0.0008564186409511314
117738,0.001576955730911463
117739,0.003586090735823876
117740,0.00036414387672754135
117741,0.9843369742077952
117742,0.9768978880390751
117743,0.0004143534137420784
117744,0.0006959253489949263
117745,0.9862821434227989
117746,0.0023137469612698907
117747,0.009252206240346015
117748,0.9905018579716801
117749,0.00583992144475274
117750,0.0025101163121076043
117751,0.00036901980453051686
117752,0.0016470886253490712
117753,0.00039328017045747797
117754,0.0007160849878626605
117755,0.0007288355447354157
117756,0.9768893505992875
117757,0.0013199220815626027
117758,0.015265397187666481
117759,0.00040526635913286943
117760,0.9837612854839733
117761,0.0004030610429834787
117762,0.005711476946033464
117763,0.0037987439001671663
117764,0.005148621361672238
117765,0.0004858849876385378
117766,0.00232772227964096
117767,0.00045283708338173163
117768,0.0005751773658424248
117769,0.003776727365228555
117770,0.0008982551328692233
117771,0.9895492591981211
117772,0.003338534584219287
117773,0.0005706645825951889
117774,0.0005245434159904514
117775,0.0009158623036899879
117776,0.0010180214456360019
117777,0.9859172262632585
117778,0.0005637454689835927
117779,0.004459581313881963
117780,0.10091242872455837
117781,0.002847401908226772
117782,0.0007570981185481192
117783,0.0004406328225922304
117784,0.00040374172288279046
117785,0.004525973620220672
117786,0.018996224849924408
117787,0.0006355547247666381
117788,0.0018149544864262347
117789,0.0006410794936463395
117790,0.0005276927197257951
117791,0.001769234276795941
117792,0.0006597790487441135
117793,0.0023349357100515724
117794,0.004457542364239783
117795,0.00036462497024111274
117796,0.0035144115297854445
117797,0.0005618235545582803
117798,0.9860640881122832
117799,0.005555971755788221
117800,0.9526517715884356
117801,0.00041730261048213943
117802,0.0011796512268720922
117803,0.0006818120538999073
117804,0.00041408657908415983
117805,0.00045041992682508665
117806,0.00043535730912082343
117807,0.0024688108541614487
117808,0.003327009019916525
117809,0.00543244270119097
117810,0.0008125155202700492
117811,0.0031887066465341837
117812,0.08104186255747095
117813,0.0008485159455901126
117814,0.00043689449781896027
117815,0.0006397203248673632
117816,0.0009929804418911535
117817,0.00040327296703583887
117818,0.0004125708049280571
117819,0.005284258449639768
117820,0.0003825202344469945
117821,0.00045684598029474967
117822,0.0023026439395978796
117823,0.00040077840214548674
117824,0.004683160782531285
117825,0.016230126259446635
117826,0.005232602052732692
117827,0.0032432239542178527
117828,0.0005944552534907121
117829,0.0004077579539372942
117830,0.0024665639164263313
117831,0.0004712852565213345
117832,0.00037929625826209795
117833,0.0030052490065450403
117834,0.001346022677033686
117835,0.009792507543523305
117836,0.0006268299599775629
117837,0.008780403984994066
117838,0.0006088511802134853
117839,0.0007555234063187062
117840,0.0004688270843583087
117841,0.013480427654004779
117842,0.0007294569319648436
117843,0.0004294299818677756
117844,0.0024060557308017913
117845,0.9768782806120422
117846,0.0005408839684179704
117847,0.9783421836648081
117848,0.00042773267861813467
117849,0.0004101609310419816
117850,0.0004989521889147297
117851,0.0008528978413852996
117852,0.00036505012904232187
117853,0.004897485747857775
117854,0.0006096442106711249
117855,0.00043714670697438915
117856,0.0009707394719950722
117857,0.002752481294827514
117858,0.0005821777167189064
117859,0.0027046479997620654
117860,0.004491693281877283
117861,0.000458955420053261
117862,0.002126645404835005
117863,0.0007353876774695718
117864,0.001770408248438624
117865,0.0006776322988896462
117866,0.012942658714454177
117867,0.00577423712464785
117868,0.000529548736454396
117869,0.003073113924655534
117870,0.000439250495848221
117871,0.0004884666392468425
117872,0.005525406942644952
117873,0.018839559921449204
117874,0.9897135567982108
117875,0.001297427918272333
117876,0.000372395128866374
117877,0.985791801346218
117878,0.0015056688400117424
117879,0.001107479274608106
117880,0.9897918564962931
117881,0.0009145241997396529
117882,0.0005980078613751526
117883,0.0021313696534029313
117884,0.0004263458541542352
117885,0.0015488559503126697
117886,0.00040308367171587676
117887,0.0004991149965802896
117888,0.0006451930755544042
117889,0.003946330239292275
117890,0.0007689364495648108
117891,0.00120901423380742
117892,0.0009673928524072602
117893,0.0005736087642972049
117894,0.98744606093972
117895,0.0005377699890579253
117896,0.0004429904771611306
117897,0.0011970887467488694
117898,0.0016347837163421112
117899,0.000762782882761701
117900,0.00040348128837915164
117901,0.00048577235331364704
117902,0.0015128646791234919
117903,0.00041973204971689057
117904,0.0008072534028866154
117905,0.0008364545997442942
117906,0.0006190527018410515
117907,0.0009377657767874019
117908,0.0025467495409039163
117909,0.0011699537247595244
117910,0.0009783864476978702
117911,0.00392973379366234
117912,0.025491838251343685
117913,0.0007225010069828866
117914,0.0004051871834430668
117915,0.02718084151239902
117916,0.0033408910903227
117917,0.0011512013524737957
117918,0.0004846722485157399
117919,0.9839281849089955
117920,0.00376814622779551
117921,0.00036718589707338114
117922,0.0005689472226704092
117923,0.9833174226748669
117924,0.00041939166553530473
117925,0.9860531610488528
117926,0.0014322022561296809
117927,0.0004913986259562851
117928,0.0035352303396284017
117929,0.0008951131512381123
117930,0.000569827582611429
117931,0.002424227203437052
117932,0.6459463758169035
117933,0.0021156961614610063
117934,0.00430671902542255
117935,0.0013840304877167256
117936,0.0021249866581085483
117937,0.00387918940295323
117938,0.11120178810370356
117939,0.987465725626232
117940,0.9336134326101769
117941,0.00036087015846101585
117942,0.0026405156432509833
117943,0.0005038546282009618
117944,0.0004989472659676967
117945,0.00295753700707687
117946,0.0006267000635009781
117947,0.0003966763937277012
117948,0.0003884668756825256
117949,0.0008157606177201935
117950,0.9843369742077952
117951,0.001631866122722647
117952,0.002960844041100697
117953,0.0005635798334442043
117954,0.0029346757586652854
117955,0.0006280202604282794
117956,0.0012511181233258695
117957,0.00039031672195303976
117958,0.0019038012633172021
117959,0.004453402651160364
117960,0.0012448942340686794
117961,0.002810866515048038
117962,0.004978012650212811
117963,0.0015865748682902432
117964,0.0007785213269345659
117965,0.9881267962952549
117966,0.00040194413230785505
117967,0.006341015164818273
117968,0.0011927299249524215
117969,0.0026718660736701925
117970,0.0004360353659588074
117971,0.009607272527509304
117972,0.001484799553825344
117973,0.00041174197071289903
117974,0.00036514803686345373
117975,0.024519051211328743
117976,0.0024150209691977433
117977,0.0008701681454300716
117978,0.0016774943033433366
117979,0.00036247099549415634
117980,0.002828401666949326
117981,0.0003963552080015188
117982,0.9873705766534318
117983,0.004838811243161781
117984,0.9880020949566617
117985,0.00041359686002845884
117986,0.0005983104162485812
117987,0.004428693708934152
117988,0.00041666054009265025
117989,0.0007610115998085001
117990,0.0011432287222249106
117991,0.0006482711814928437
117992,0.00041989240999682983
117993,0.14076631245610755
117994,0.0031847848587968903
117995,0.015248758491532921
117996,0.0006694410227893492
117997,0.002362649383183225
117998,0.0003994377952333946
117999,0.00045346183723865183
118000,0.0004130083461990207
118001,0.0005062645914677911
118002,0.013962561449059767
118003,0.00041976189293861264
118004,0.0003919653154320148
118005,0.0005296454389524001
118006,0.0015863893284625975
118007,0.0036034604945305334
118008,0.00044645110523940643
118009,0.9865033564366378
118010,0.0007071466434207379
118011,0.0013878192613890185
118012,0.0014349414417882396
118013,0.011318863390848961
118014,0.00037875160488860603
118015,0.0023124309042229195
118016,0.0007833771854712712
118017,0.00039822889137026323
118018,0.0005190377397200105
118019,0.0008824069400487494
118020,0.0036193185415645695
118021,0.9904560582043929
118022,0.0015002543702346922
118023,0.0005593629352212268
118024,0.005953817708071188
118025,0.0005430496349235962
118026,0.0004560864075953976
118027,0.0034126203148616098
118028,0.0004361736781277578
118029,0.015309376636849007
118030,0.000519396988089977
118031,0.001379073739156516
118032,0.08372603256070896
118033,0.00038562444946381013
118034,0.0013817074705024966
118035,0.0004047208380256978
118036,0.0008359598509777179
118037,0.0030771191262511056
118038,0.004935061030830792
118039,0.0006229586251810257
118040,0.3632024261467213
118041,0.9899298872090664
118042,0.00040292239263114364
118043,0.00036641538454080527
118044,0.00043619368398906767
118045,0.0003840234467735769
118046,0.00036793355943045154
118047,0.9865782281621426
118048,0.0007945016689894474
118049,0.008027660912727724
118050,0.0004358061333253458
118051,0.0003924992070704001
118052,0.0005836853820240376
118053,0.0027227890995555775
118054,0.0006709314707725785
118055,0.0028766623559530113
118056,0.20959046471806406
118057,0.0004125714355905726
118058,0.985182092198779
118059,0.0007402705004986154
118060,0.0007745054203206587
118061,0.00040872011542301
118062,0.00047823726430043474
118063,0.002886234551063979
118064,0.0005039210194111363
118065,0.0003720345306010682
118066,0.00042727986754358246
118067,0.0019565292375605613
118068,0.0013638529881647083
118069,0.9902897105056594
118070,0.0010294549018421216
118071,0.001194604109115112
118072,0.0004210239348333433
118073,0.0008090477191010299
118074,0.02690976816239791
118075,0.0006198425879482067
118076,0.0007218510044822291
118077,0.0004629425504783372
118078,0.003131611307911906
118079,0.00039475692112444035
118080,0.0004192216200223399
118081,0.0003653415667901772
118082,0.0004173438290500898
118083,0.010852588530858224
118084,0.0005005559959922661
118085,0.0003585723169875002
118086,0.0027300276883593616
118087,0.0027225637045677417
118088,0.0018128562826527296
118089,0.019115190240254022
118090,0.051517411413102655
118091,0.00447528926615731
118092,0.7811128925081531
118093,0.0015443246344227055
118094,0.0019502714503471115
118095,0.976878969449018
118096,0.00042338393012874133
118097,0.0009364729902472611
118098,0.0005422299095712745
118099,0.010287724562641341
118100,0.0005898470138937517
118101,0.0021792234722641524
118102,0.00038456457404281003
118103,0.003386223688417826
118104,0.0004405781471211448
118105,0.003032088934623702
118106,0.9878977453209249
118107,0.9340869694566319
118108,0.0010841031617052114
118109,0.011259799608088374
118110,0.0006335046364886957
118111,0.005972945865677415
118112,0.0013001741857962053
118113,0.0006539655735439868
118114,0.002325263851657447
118115,0.0005178805010545466
118116,0.0003671979688825596
118117,0.00037775187639830653
118118,0.000702226438653457
118119,0.000887206855880219
118120,0.0005888434954217327
118121,0.0006066722431891125
118122,0.9859492957471097
118123,0.0018853989470914133
118124,0.0010573000490989492
118125,0.00047619646494836076
118126,0.0005818720652757597
118127,0.0003690866449521548
118128,0.0023778287591250556
118129,0.9880534001076259
118130,0.0007108454622375635
118131,0.00185469404477655
118132,0.0015162891516333956
118133,0.0004314512052431856
118134,0.027115443461765615
118135,0.027002578048738794
118136,0.003181567416575925
118137,0.0005679138890249492
118138,0.20418777436943134
118139,0.0005899761543770462
118140,0.0016556519771205463
118141,0.0008469397939558703
118142,0.6120217996833178
118143,0.005502816151351539
118144,0.004588955610586493
118145,0.0006054105360449782
118146,0.007478592006144867
118147,0.0036759162158590828
118148,0.0012981752286898491
118149,0.9862869394156542
118150,0.9828373708377263
118151,0.001586259909689783
118152,0.004591428058658693
118153,0.987742915457268
118154,0.002509118310652544
118155,0.0004008713950491893
118156,0.0005148490276529261
118157,0.0008816846304408961
118158,0.0005529950214136205
118159,0.0004932487429460727
118160,0.0026111651274090685
118161,0.0031013997967968064
118162,0.0016843344013096465
118163,0.009562634772210466
118164,0.0009002779289946653
118165,0.0005086125514015713
118166,0.0005990888086933055
118167,0.005170949545078232
118168,0.000618064250868805
118169,0.0026695987066003585
118170,0.0004114267051069447
118171,0.9772145481790795
118172,0.000532461779401718
118173,0.003171790391364906
118174,0.0004063240007421343
118175,0.004618869820056648
118176,0.001057412360836553
118177,0.935765577695468
118178,0.00684531870227247
118179,0.0017247438636132473
118180,0.0042031463529940685
118181,0.0019701917178124593
118182,0.005814606837844822
118183,0.0009588478249193575
118184,0.14583756882125767
118185,0.0007608851838971737
118186,0.0028050613975185213
118187,0.0004884413269827866
118188,0.0007863396599383045
118189,0.0005457631038264426
118190,0.0004622785273617441
118191,0.0006523382717654458
118192,0.00866124370154304
118193,0.0004903799539913617
118194,0.000879319945656107
118195,0.006062694702396896
118196,0.006670702103594061
118197,0.003916217110385805
118198,0.0024412948623601803
118199,0.00048588112727974655
118200,0.0008393064028553556
118201,0.0006062124591547393
118202,0.0006704485278938367
118203,0.0006696783374733001
118204,0.00037800628871924086
118205,0.9879280398635717
118206,0.00038052324306927886
118207,0.00046335396977838147
118208,0.00040091524203082697
118209,0.0006855140806002353
118210,0.9884591847014617
118211,0.0011376004360969857
118212,0.0010031860518592217
118213,0.0006968097614308528
118214,0.0005800102220874815
118215,0.0003787554103706694
118216,0.0003606288583491419
118217,0.0020094636356406824
118218,0.0019006953130092698
118219,0.0012177748233304054
118220,0.0004978966616412486
118221,0.00044342527653216517
118222,0.0023148609776280937
118223,0.0020359536444797036
118224,0.0506762811533149
118225,0.0004925570715928941
118226,0.0004060184622226839
118227,0.8976366094455792
118228,0.9890720155332036
118229,0.007153567573372018
118230,0.0003968092151902615
118231,0.7797772209553882
118232,0.0005596229758321635
118233,0.0013474702864728753
118234,0.002076690901908575
118235,0.9551092907681742
118236,0.004915926262648169
118237,0.03247866163492642
118238,0.0004946874255165186
118239,0.00041206939718172386
118240,0.001379864908230467
118241,0.0008289108898524091
118242,0.00039704390746697827
118243,0.00044127516464877636
118244,0.0013824593715875179
118245,0.00039915502330900755
118246,0.012848187232274384
118247,0.9876495522382308
118248,0.9845560438842791
118249,0.0004061425648585234
118250,0.0005486717634138106
118251,0.0031418904629773397
118252,0.0005383282322450329
118253,0.0005108986379866921
118254,0.0005664970098677106
118255,0.0009972125405867864
118256,0.0009480426975126562
118257,0.008019483193912153
118258,0.0006009522640882955
118259,0.00041687327888795066
118260,0.0017627175367349996
118261,0.0006714525910539987
118262,0.0006964853360414705
118263,0.00043333894921008674
118264,0.010969331355070373
118265,0.0005062541142028026
118266,0.0004006716868560263
118267,0.001045641509244848
118268,0.0007830918339154045
118269,0.00041356450864166427
118270,0.0010846697687970025
118271,0.0004109904629666109
118272,0.0004543526262585814
118273,0.0032184802628120604
118274,0.0004297387961065615
118275,0.0004397412361827872
118276,0.0004526620000438546
118277,0.004391562926394615
118278,0.0035695652756286634
118279,0.0008512446262165152
118280,0.0032989141753048015
118281,0.005171392862171245
118282,0.0014862443101984592
118283,0.0008498000056649534
118284,0.01010586817666492
118285,0.0027031883843376676
118286,0.0006271162128223632
118287,0.0010020413807968343
118288,0.0013788852722564462
118289,0.00036959896272595913
118290,0.0005014377181233255
118291,0.08012370060963084
118292,0.0006279513388591147
118293,0.0004308078640941166
118294,0.0004874998135321666
118295,0.001845111259124151
118296,0.08716003414357205
118297,0.5062273566968357
118298,0.0008716437452846185
118299,0.0005245890586692588
118300,0.00041828177703883313
118301,0.9892124963725311
118302,0.002786924010972521
118303,0.0008607588937675719
118304,0.00040301724786698955
118305,0.001051346973811503
118306,0.004555307183343057
118307,0.0035299543651889477
118308,0.005089993153693405
118309,0.0004561473988914335
118310,0.0005574008742483051
118311,0.15286233248868383
118312,0.0010729685245125286
118313,0.0038250153018842005
118314,0.0014052877642112358
118315,0.0008100803040930236
118316,0.0003912058300424219
118317,0.0005284759175504766
118318,0.0004835445068915047
118319,0.0008573446543233505
118320,0.004651499419511504
118321,0.00039610038586697133
118322,0.9435347021551181
118323,0.013062123203461725
118324,0.0018752994099734037
118325,0.0028947082229789085
118326,0.015726251559325027
118327,0.0006210136426344486
118328,0.0004740759672614049
118329,0.0006602120593410271
118330,0.0004663143658554327
118331,0.0003898225782848181
118332,0.0005296781853227254
118333,0.00864934394138698
118334,0.00035693736311475933
118335,0.009437972216906725
118336,0.003961831117793395
118337,0.00036967276162699783
118338,0.0006712980930549669
118339,0.018404869939085595
118340,0.0024971071751646048
118341,0.0005523510219877664
118342,0.0060641936721327954
118343,0.0005289337956091278
118344,0.0004655100314568387
118345,0.0026995318445298296
118346,0.0010368987538823752
118347,0.0008126640067250789
118348,0.9783421836648081
118349,0.013351343063687937
118350,0.002083208052545158
118351,0.0004563220559830419
118352,0.002256761961129893
118353,0.008226326381482825
118354,0.000443102948350862
118355,0.012098293229695892
118356,0.0004730245717767449
118357,0.005747899106032218
118358,0.0005163134098653066
118359,0.0038369192535403426
118360,0.0003624546180279528
118361,0.35479013234219586
118362,0.001269490394977435
118363,0.007337149600540118
118364,0.0006180487623083161
118365,0.00251355191465691
118366,0.000575287855047991
118367,0.046153889318621945
118368,0.0004714481825940778
118369,0.01907671131824379
118370,0.0006243496238582979
118371,0.0022388416757412872
118372,0.00040070613954962736
118373,0.9904988847140428
118374,0.990500581840194
118375,0.0007663321648695514
118376,0.00038052308438237816
118377,0.00037190062738791824
118378,0.0009045594659297481
118379,0.0006575017867412248
118380,0.01116688437824525
118381,0.0004910311049346502
118382,0.0017894783560134932
118383,0.0009032593010936893
118384,0.000861924838429788
118385,0.0007791255166847493
118386,0.00037737502416263234
118387,0.0004798813179346025
118388,0.0004462629726261031
118389,0.7469085804278741
118390,0.0030947880114574515
118391,0.9595164327490292
118392,0.0006173956646524217
118393,0.0006021962700221724
118394,0.9898150042375183
118395,0.00042290661444857125
118396,0.0016414240613454132
118397,0.0032970705510634163
118398,0.9698176164553178
118399,0.0003638040949018171
118400,0.00043561520996988955
118401,0.0003802851097174559
118402,0.00035569708518466995
118403,0.02584677451675137
118404,0.0006899474559317063
118405,0.008229823569700588
118406,0.846691241543545
118407,0.0008312077216083572
118408,0.0005889342265698799
118409,0.0031170113728675023
118410,0.00043627262043065393
118411,0.0058989787347185005
118412,0.8501599015953364
118413,0.0034253259673012776
118414,0.006593239324573319
118415,0.0006134268081398707
118416,0.0005518883008728727
118417,0.021660920721596283
118418,0.001040608139840568
118419,0.0005409376704122674
118420,0.005213281739485327
118421,0.0004767605259989612
118422,0.017837401733335694
118423,0.9879169257760234
118424,0.0016876220360460595
118425,0.0004909671726778567
118426,0.00864671546598518
118427,0.01245675720922574
118428,0.0007651471954568486
118429,0.9864270385402472
118430,0.0005514916784938011
118431,0.00043503530421043745
118432,0.0013277121327075001
118433,0.0006609463884558866
118434,0.00041485723980409897
118435,0.0032739037427011197
118436,0.003376477175482522
118437,0.3777382486607189
118438,0.011322923272452224
118439,0.0048872918505494314
118440,0.005673582368484429
118441,0.0018832179793519253
118442,0.0035246071413184994
118443,0.00038432512629858246
118444,0.001183653830225325
118445,0.00311025553142742
118446,0.9902847330646097
118447,0.0004220875886548713
118448,0.0004555988753045991
118449,0.001034452450087152
118450,0.0010328957050899667
118451,0.0024270067914712048
118452,0.007068964232316805
118453,0.024994748172492268
118454,0.9711992499218516
118455,0.989549369606208
118456,0.0006241263895437486
118457,0.0006120778716849781
118458,0.0005747811807031521
118459,0.0005209389929998167
118460,0.004391881485538897
118461,0.0015278013593674933
118462,0.0031441115063433863
118463,0.0007905978151640236
118464,0.0004993094005721215
118465,0.0005260692257642331
118466,0.0005944390058198681
118467,0.04144192275221328
118468,0.001379651673366308
118469,0.9748961720340283
118470,0.022739130906297353
118471,0.9862859658320704
118472,0.005430328350798121
118473,0.9873986616036138
118474,0.0006482477914813545
118475,0.0005934720448941452
118476,0.0006054475713229068
118477,0.0005997094804747598
118478,0.005388495898905979
118479,0.00040626881093849815
118480,0.0005587914692848225
118481,0.0026088997421429864
118482,0.0003954839352382318
118483,0.8985856202850167
118484,0.0006750948354129272
118485,0.0011622583374334573
118486,0.0004180200418714991
118487,0.0027147591938483785
118488,0.0005356126681679474
118489,0.0006712467995394135
118490,0.0004335369243702984
118491,0.0005892247265045812
118492,0.00788777846076782
118493,0.0004595025512332741
118494,0.000545635351987379
118495,0.0003930630632183283
118496,0.003291675244987628
118497,0.0004254507101144333
118498,0.004360746269618753
118499,0.0024724885734653044
118500,0.002264607396688551
118501,0.004539659507761585
118502,0.00044789861561068197
118503,0.0004232201577753846
118504,0.00041175201995063623
118505,0.004231298573400336
118506,0.0003762937424348362
118507,0.0005261465273115662
118508,0.005718251613332183
118509,0.0004484261594732607
118510,0.0004434817590288151
118511,0.0008248731601246262
118512,0.0006736897820017885
118513,0.0003991139612943789
118514,0.0061767274305063145
118515,0.000875764843545312
118516,0.00042361291865924066
118517,0.9877090081478017
118518,0.0004744080878218449
118519,0.01967585199824735
118520,0.4199681438074807
118521,0.0004506971574360653
118522,0.003730153468356153
118523,0.9884591847014617
118524,0.9780130588305331
118525,0.001391524969829707
118526,0.003309102293748065
118527,0.0028158268735911794
118528,0.004441793819219357
118529,0.0005773246850260598
118530,0.00045057217657170755
118531,0.0005064160427590966
118532,0.9634940972864597
118533,0.0010523731850789028
118534,0.11213578498450737
118535,0.00036055399042001754
118536,0.0032701312681421993
118537,0.0006436038497479749
118538,0.008797398177517204
118539,0.0012985777788675189
118540,0.000625461475521851
118541,0.0018972213087850762
118542,0.00316603691159087
118543,0.00039658227700298487
118544,0.0005646922921783721
118545,0.0010359137487435642
118546,0.0006244130394702082
118547,0.000404447474472373
118548,0.0005430617168201494
118549,0.00223546474838686
118550,0.8879637176295747
118551,0.0003983246833724443
118552,0.9799554545107899
118553,0.008837369133961201
118554,0.0025168569995863387
118555,0.9879280398635717
118556,0.00136307947182328
118557,0.005495369458721826
118558,0.00039217899175591163
118559,0.027009646582874317
118560,0.0013376724532893776
118561,0.0004273905561191658
118562,0.0004430229563898016
118563,0.000604247080150573
118564,0.0109615576235708
118565,0.04632188143800319
118566,0.0006331354425205722
118567,0.0006339127470723679
118568,0.0006236810137143616
118569,0.0005446174088115505
118570,0.0005011648851790166
118571,0.0004438104928282072
118572,0.004500110982046632
118573,0.0009331608348185755
118574,0.0005742115454169602
118575,0.0012752255810016006
118576,0.013984772702779704
118577,0.00040508021530396253
118578,0.0005450127989807858
118579,0.0005584406308664973
118580,0.00040674275811022453
118581,0.002429082915040578
118582,0.0005448138792653992
118583,0.0005546926102101327
118584,0.0006054787218204296
118585,0.0038277006856583798
118586,0.9867136248185562
118587,0.0024500983182482714
118588,0.005082274548895076
118589,0.0006065682324239768
118590,0.00043582989425898304
118591,0.007241078948547925
118592,0.000898162192643245
118593,0.0004076430820223308
118594,0.0010255506395058906
118595,0.013347982520763975
118596,0.008451257132437856
118597,0.013276477094092477
118598,0.0020998558637020585
118599,0.0005065077452058226
118600,0.0007693827214798166
118601,0.0007003247665235457
118602,0.0004561763753071461
118603,0.0026906791288995673
118604,0.0003816293405801594
118605,0.000562305122927438
118606,0.004986330007802326
118607,0.0004189754711480116
118608,0.0006681904267496326
118609,0.0006409555584367644
118610,0.0008685304006578853
118611,0.017529936433136384
118612,0.002301293607133406
118613,0.007508166662688571
118614,0.0023088113145415083
118615,0.0011540529625160589
118616,0.0003736561783173381
118617,0.0016117277153565527
118618,0.0017795239724388888
118619,0.001214676762500768
118620,0.0005620279431521075
118621,0.01227086577663224
118622,0.03822454501262742
118623,0.0004357265222861163
118624,0.0025759106512121487
118625,0.0004263559030761711
118626,0.0010149082973400002
118627,0.0004106697353312864
118628,0.001056721707252601
118629,0.00046994467341629915
118630,0.0019341644116851581
118631,0.0019429283658784842
118632,0.0005965607118199716
118633,0.01093758580627482
118634,0.0019015730089233058
118635,0.0006986657299072447
118636,0.0029229320267036446
118637,0.0004091027195835174
118638,0.00045925769758538727
118639,0.0007095416751965383
118640,0.0005708350161808631
118641,0.9601394817533483
118642,0.0004268723148009452
118643,0.00047537249560214814
118644,0.0043279836911671934
118645,0.0026762697185380765
118646,0.002618170343953383
118647,0.005133113822800383
118648,0.003809606541172063
118649,0.0005197261926969968
118650,0.0006854877919894007
118651,0.007580531651766571
118652,0.00038777461702337436
118653,0.004705572241101278
118654,0.0006435584081405886
118655,0.9879280398635717
118656,0.0005658784595858547
118657,0.0008753624691029751
118658,0.004560360498895914
118659,0.0007882100336208291
118660,0.0004099889097421489
118661,0.0004292139975398633
118662,0.0006947423264987267
118663,0.0007190575645179038
118664,0.0031146271951123412
118665,0.00043155229820772124
118666,0.0005663014041088296
118667,0.00043472606214701277
118668,0.9904296912265899
118669,0.00036991938967079473
118670,0.0004977897080974017
118671,0.00043046068163487525
