id,price
194361,574.7083333
194362,588.7106918
194363,9915.085366
194364,16695.59124
194365,6623.983333
194366,3819.205128
194367,11038.82051
194368,13772.21101
194369,3792.345361
194370,1238.585366
194371,656.518797
194372,405.3416667
194373,2542.816327
194374,593.7375
194375,17209.05195
194376,11370.86282
194377,753.1626016
194378,727.0364964
194379,374.0666667
194380,17548.77586
194381,945.5652174
194382,2035.75
194383,4545.547945
194384,1030.267442
194385,750.1787709
194386,1795.162162
194387,4345.097686
194388,2916
194389,550.9009434
194390,2390.675
194391,675.6712329
194392,11662.23158
194393,516.5875
194394,856.6649215
194395,1824.736402
194396,2492.958333
194397,1409.961538
194398,482.4320388
194399,856.2959184
194400,2888.591549
194401,6594.988636
194402,8840.741176
194403,3751.439024
194404,1506.275735
194405,13571.27419
194406,6657.666667
194407,484.3125
194408,10010.41121
194409,4157.095238
194410,4678.610092
194411,544.9473684
194412,15191.66102
194413,1656.599483
194414,8847.980892
194415,3736.061453
194416,9673.33945
194417,2011.586667
194418,3495.310811
194419,1358.880814
194420,5489.735178
194421,5350.617347
194422,3784.062016
194423,6094.452012
194424,397.0526316
194425,3079.5
194426,6941.801556
194427,4467.571429
194428,7643.346154
194429,885.3649425
194430,1343.106977
194431,793.2893082
194432,1002.226131
194433,990.1542553
194434,2076.363636
194435,6608.433333
194436,2971.018519
194437,1808.246914
194438,2043.323308
194439,12518.09504
194440,4189.88
194441,3177.457944
194442,2390.721311
194443,3792.345361
194444,4977.320896
194445,5456.79661
194446,5456.79661
194447,1790.497409
194448,7906.862069
194449,5258.644444
194450,2163.807407
194451,4355.259259
194452,15951.30723
194453,593.1209677
194454,525.7717842
194455,1775.604839
194456,1668.801223
194457,753.1626016
194458,3362.707965
194459,4234.955752
194460,588.7106918
194461,7688.563492
194462,5515.835017
194463,496.630303
194464,603.0641026
194465,7088.458484
194466,1828.562914
194467,5844.015748
194468,830.1413613
194469,3372.932432
194470,16695.59124
194471,1233.860104
194472,966.1941748
194473,9955.206349
194474,4234.955752
194475,563.961326
194476,4234.955752
194477,2328.746067
194478,14060.85185
194479,911.1193416
194480,4258.369863
194481,966.1941748
194482,1730.655814
194483,900.2921348
194484,1730.655814
194485,1890.065041
194486,404.15
194487,524.025974
194488,541.625
194489,816.2771084
194490,6224.614035
194491,5258.644444
194492,6183.50303
194493,9934.522901
194494,5699.508333
194495,689.8686131
194496,8160.903226
194497,1656.599483
194498,1093.814815
194499,670.83
194500,766.6315789
194501,578.75
194502,5977.622881
194503,753.1044776
194504,9353.5625
194505,13772.21101
194506,1034.125
194507,15669.13571
194508,15951.30723
194509,2971.018519
194510,3356.410714
194511,11127.11688
194512,2328.746067
194513,16496.4799
194514,416.2201835
194515,530.3908046
194516,2028.798851
194517,2196.709302
194518,1675.421687
194519,1358.880814
194520,15669.13571
194521,1164.906832
194522,911.6512605
194523,602.3148148
194524,2410.952381
194525,7102.95122
194526,2599.820896
194527,5150
194528,521.0030769
194529,806.9333333
194530,3872.689119
194531,1198.540984
194532,3602.375
194533,12085.60294
194534,9234.7
194535,5190.185185
194536,6102.578947
194537,856.5888325
194538,5515.835017
194539,9534.888889
194540,1126.179775
194541,853.1454545
194542,6908.868421
194543,3566.168831
194544,828.8791946
194545,4221.771552
194546,1052.094488
194547,9295.153846
194548,2402.306569
194549,501.0789474
194550,701.268617
194551,2920.8
194552,6591.895323
194553,1718.097561
194554,1233.860104
194555,519.9484536
194556,5005.326087
194557,1067.733333
194558,4675.780645
194559,6758.22449
194560,8524.666667
194561,861.825
194562,911.6512605
194563,563.1111111
194564,3098.390244
194565,13977.66667
194566,6657.666667
194567,4560.371429
194568,7334.020548
194569,7334.764706
194570,12518.09504
194571,1277.611111
194572,756.4676259
194573,500.4
194574,4376.616601
194575,4345.097686
194576,2077.736
194577,4669.584475
194578,544.9473684
194579,966.1941748
194580,6456.06544
194581,1828.333333
194582,1270.811765
194583,7995.226148
194584,10170
194585,15669.13571
194586,3829.387755
194587,670.83
194588,6941.801556
194589,1859.331169
194590,3689.816092
194591,10971.11765
194592,9074.214286
194593,790.3274854
194594,531.1089109
194595,13772.21101
194596,885.3649425
194597,5350.617347
194598,2320.440299
194599,12000.61029
194600,521.0030769
194601,2335.401274
194602,1712.115385
194603,8391.228346
194604,4675.780645
194605,8745.392157
194606,16598.18243
194607,648.7350427
194608,1272.324324
194609,630.9093484
194610,1286.700935
194611,4857.605351
194612,2711.83432
194613,15951.30723
194614,861.9111111
194615,4360.564263
194616,13660.33465
194617,975.5021645
194618,3554.74359
194619,7247.758929
194620,2847.779221
194621,1701.848101
194622,2303.303797
194623,3443.964286
194624,5101.36129
194625,1340.19697
194626,648.7350427
194627,9534.888889
194628,3566.168831
194629,5140.142857
194630,3785.204225
194631,3399.344828
194632,6314.798995
194633,642.8823529
194634,849.8658537
194635,7595.319549
194636,1090.551402
194637,403.8965517
194638,1321.881356
194639,914.8709677
194640,730.5882353
194641,630.9093484
194642,5506.729927
194643,701.268617
194644,16087.26087
194645,963.6666667
194646,2808.721519
194647,16496.4799
194648,1743.947368
194649,2057.541667
194650,657.6141176
194651,10294.95238
194652,1656.599483
194653,397.0526316
194654,5954.298039
194655,670.83
194656,642.9171598
194657,575.6807692
194658,4856.40625
194659,6094.452012
194660,14700.99237
194661,2914.331081
194662,688.8846154
194663,4274.121951
194664,14283.44796
194665,536.9545455
194666,525.7717842
194667,574.1755725
194668,1820.300613
194669,405.3416667
194670,2320.285714
194671,4189.88
194672,879.6445896
194673,2141.812227
194674,13123.25263
194675,8347.00813
194676,12518.09504
194677,10485.63636
194678,5365.4375
194679,5087.777778
194680,1806.676596
194681,1227.395349
194682,1360.14881
194683,2319.272727
194684,885.1439394
194685,5283.605263
194686,5051.787671
194687,6094.452012
194688,1009.605634
194689,6218.878261
194690,2141.812227
194691,806.9333333
194692,5370.916031
194693,1052.094488
194694,3712.871166
194695,6456.06544
194696,5450.196721
194697,976.7826087
194698,5670.832479
194699,957.2419355
194700,7641.349727
194701,1999.539474
194702,707.8780488
194703,2971.018519
194704,3767.981818
194705,9915.085366
194706,2073.22973
194707,1002.226131
194708,1701.848101
194709,1126.179775
194710,1094
194711,13142.74359
194712,989.8093385
194713,2141.812227
194714,748.1288344
194715,769.8875
194716,3340.04878
194717,574.7083333
194718,2416.772727
194719,840.3888889
194720,5192.251337
194721,2713.247191
194722,16598.18243
194723,3419.597561
194724,9074.214286
194725,3736.061453
194726,778.9099099
194727,2418.629371
194728,873.9074074
194729,1703.873786
194730,1647.973214
194731,3171.260274
194732,913.5135135
194733,3712.871166
194734,2167.857143
194735,1790.497409
194736,5670.832479
194737,879.6445896
194738,3362.707965
194739,760.3045977
194740,1187.914286
194741,871.5706806
194742,2621.2
194743,727.0364964
194744,769.8875
194745,569.7692308
194746,7906.862069
194747,797.9727273
194748,1088.696429
194749,6120.3
194750,6010.744186
194751,8986.371429
194752,575.6807692
194753,5147.5
194754,521.0030769
194755,2415.942529
194756,9692.564516
194757,3096.173077
194758,5569.681818
194759,488.3188406
194760,4364.177778
194761,6941.801556
194762,809.1304348
194763,567.2933333
194764,5670.832479
194765,3990.582375
194766,6336.428571
194767,7681.371841
194768,4669.584475
194769,659.8728814
194770,3712.871166
194771,563.1111111
194772,4189.88
194773,2680.581081
194774,5064.952381
194775,1701.848101
194776,11160.76786
194777,12085.60294
194778,727.0364964
194779,680.3658537
194780,2328.746067
194781,644.3589744
194782,5208.412281
194783,4563.123288
194784,2109.068966
194785,1948.480392
194786,5258.644444
194787,620.9447853
194788,1109.931034
194789,2402.306569
194790,2821.878788
194791,569.6
194792,16884.94444
194793,1034.04
194794,4747.615385
194795,16496.4799
194796,6609.75
194797,6527.88664
194798,2289.122449
194799,657.6141176
194800,4067.198653
194801,7575.527778
194802,7681.371841
194803,4983.792857
194804,598.3082192
194805,12085.60294
194806,3098.390244
194807,1506.275735
194808,3333.571429
194809,3872.689119
194810,1621.438486
194811,4392.260997
194812,1420.05
194813,604.3225806
194814,9697.056338
194815,4764.831325
194816,16496.4799
194817,5103.684211
194818,2607.531915
194819,574.5
194820,11370.86282
194821,14969.17978
194822,8109.615385
194823,5495.648
194824,5670.832479
194825,963.8719723
194826,2958.627119
194827,4221.771552
194828,619.03125
194829,8847.980892
194830,1806.676596
194831,740.1932773
194832,1820.300613
194833,11065.78261
194834,703.9375
194835,5334.618182
194836,4494.839416
194837,1948.480392
194838,15717.7019
194839,1340.19697
194840,16598.18243
194841,2307.035714
194842,725.4347826
194843,753.1626016
194844,452.3959391
194845,5868.206897
194846,2958.627119
194847,6908.868421
194848,15597.2
194849,16695.59124
194850,4392.260997
194851,3872.689119
194852,630.9093484
194853,10938.46512
194854,501.0789474
194855,2680.221053
194856,4738.566667
194857,630.9093484
194858,2751
194859,12459.94464
194860,1044.035398
194861,830.1413613
194862,2699.664706
194863,6527.88664
194864,561.8721805
194865,2361.814815
194866,570.4285714
194867,1828.333333
194868,11249.18293
194869,915.7425743
194870,4545.949807
194871,6120.3
194872,1195.764706
194873,6891.310345
194874,12459.94464
194875,657.6141176
194876,12267.21951
194877,861.9111111
194878,630.9093484
194879,3712.871166
194880,1645.981818
194881,567.1884058
194882,2658.372449
194883,2421.899329
194884,975.5021645
194885,14242.81752
194886,2402.306569
194887,1065.479245
194888,2656.354386
194889,2207.045902
194890,15669.13571
194891,879.6445896
194892,636.5330579
194893,646.9647059
194894,1139.708333
194895,1965.447368
194896,1656.599483
194897,1182.382114
194898,5515.835017
194899,3221.318966
194900,4043.90566
194901,1420.05
194902,727.0364964
194903,1224.457143
194904,1191.628319
194905,689.8686131
194906,405.3416667
194907,2911.575
194908,1014.236842
194909,11370.86282
194910,12518.09504
194911,3669.271605
194912,2207.045902
194913,4950.630769
194914,1226.100775
194915,1092.17037
194916,3771.448276
194917,7790.368421
194918,1182.382114
194919,6591.895323
194920,652.3684211
194921,712.955
194922,2208.804124
194923,966.1941748
194924,7531.482759
194925,2402.306569
194926,5670.832479
194927,3164.876543
194928,1356.516129
194929,1079.611111
194930,1790.497409
194931,2711.83432
194932,2210.16
194933,9955.206349
194934,2713.247191
194935,8644.783394
194936,1598.192825
194937,9105.84466
194938,14156.54348
194939,15016.75
194940,2140.277778
194941,796.7619048
194942,6094.452012
194943,1340.19697
194944,8809.180258
194945,1701.848101
194946,1915.390625
194947,6611.909091
194948,569.6
194949,561.8721805
194950,7681.371841
194951,1198.540984
194952,1753.833333
194953,4675.780645
194954,515.7209302
194955,748.1288344
194956,2732.928571
194957,3064.536
194958,1694.53169
194959,7641.349727
194960,9673.33945
194961,3767.981818
194962,9539.028777
194963,13593.66667
194964,1092.17037
194965,4494.839416
194966,1621.438486
194967,4221.771552
194968,1409.835165
194969,1019.911504
194970,5294.60355
194971,473.7391304
194972,2328.746067
194973,10550.11031
194974,6218.878261
194975,1652.922374
194976,16598.18243
194977,5515.835017
194978,11249.18293
194979,4794.841667
194980,552.9684211
194981,730.5882353
194982,555.0679245
194983,4355.259259
194984,5621.887097
194985,3344.916667
194986,665.4772727
194987,2935.487805
194988,4405.411765
194989,886.9448276
194990,13977.66667
194991,911.1193416
194992,6904.547945
194993,3829.387755
194994,842.8645161
194995,10045.92857
194996,1753.833333
194997,4232.541436
194998,2418.629371
194999,990.1542553
195000,656.518797
195001,14969.17978
195002,9181.778761
195003,563.961326
195004,725.4347826
195005,966.1941748
195006,1340.19697
195007,524.025974
195008,8443.946108
195009,5018.593023
195010,405.3416667
195011,2775.664865
195012,574.7083333
195013,14242.81752
195014,733.7313433
195015,3502.414634
195016,2676.368421
195017,4953.354839
195018,6430.342466
195019,2371.481675
195020,3273.084337
195021,1054.666667
195022,574.1755725
195023,6746.65
195024,2577.586777
195025,5350.617347
195026,1054.666667
195027,14283.44796
195028,8193.285714
195029,1270.811765
195030,4668.90404
195031,598.3082192
195032,966.1941748
195033,675.6712329
195034,2915.287671
195035,946.3553719
195036,14727.98174
195037,452.3959391
195038,15669.13571
195039,828.8791946
195040,6941.801556
195041,889.9487179
195042,969.8735632
195043,762.255814
195044,879.6445896
195045,8336.91018
195046,602.3148148
195047,1965.447368
195048,866.7900552
195049,496.630303
195050,630.7818182
195051,675.6712329
195052,630.9093484
195053,1806.676596
195054,10040.08081
195055,1006.70202
195056,5573.746269
195057,1109.931034
195058,3572.105263
195059,6464.128866
195060,3712.871166
195061,879.6445896
195062,1019.911504
195063,849.4857143
195064,6188.470588
195065,1278.932927
195066,5450.196721
195067,3995.46875
195068,1270.811765
195069,17209.05195
195070,3686.964706
195071,659.8728814
195072,6378.035088
195073,6194.617647
195074,1890.065041
195075,16633.37143
195076,479.6595745
195077,3629.024038
195078,1040.122449
195079,4764.831325
195080,963.6666667
195081,2320.285714
195082,9979.793103
195083,1002.226131
195084,583.011236
195085,2680.581081
195086,686.5670103
195087,1925.797297
195088,5670.832479
195089,760.3045977
195090,957.2419355
195091,1976.074074
195092,8336.91018
195093,1828.562914
195094,555.0679245
195095,2607.531915
195096,1967.220339
195097,989.8093385
195098,963.8719723
195099,541.625
195100,15016.75
195101,1074.309524
195102,1139.708333
195103,405.3416667
195104,2897.454545
195105,593.1209677
195106,778.9099099
195107,1238.585366
195108,761.3221477
195109,6941.801556
195110,3289.612903
195111,6010.744186
195112,7088.458484
195113,1233.860104
195114,1915
195115,844.8014706
195116,12518.09504
195117,2171.118421
195118,3177.457944
195119,7641.349727
195120,8347.00813
195121,1054.666667
195122,11249.18293
195123,984.8235294
195124,2242.434783
195125,521.0030769
195126,794.103139
195127,2289.122449
195128,852.6503067
195129,1079.611111
195130,10379.6875
195131,2607.531915
195132,883.8461538
195133,4221.771552
195134,6218.878261
195135,879.6445896
195136,2562.344444
195137,1820.300613
195138,561.8721805
195139,1360.14881
195140,2617.12931
195141,2808.721519
195142,2163.09
195143,1598.192825
195144,645.8387097
195145,6218.878261
195146,1198.551402
195147,828.8791946
195148,555.0679245
