id,Exited
165656,0.326280802488327
165657,0.5823896527290344
165658,0.21749448776245117
165659,0.8223513960838318
165660,0.13178814947605133
165661,0.7957319617271423
165662,0.4662870168685913
165663,0.08356871455907822
165664,0.1549777239561081
165665,0.05349645018577576
165666,0.310218870639801
165667,0.47994643449783325
165668,0.06630118191242218
165669,0.37256303429603577
165670,0.02771717496216297
165671,0.05063825100660324
165672,0.13148246705532074
165673,0.7704823017120361
165674,0.40440860390663147
165675,0.10616612434387207
165676,0.33012455701828003
165677,0.07904728502035141
165678,0.3080174922943115
165679,0.036626920104026794
165680,0.04926842451095581
165681,0.15863993763923645
165682,0.016577977687120438
165683,0.12797832489013672
165684,0.2932440936565399
165685,0.10955439507961273
165686,0.0594167560338974
165687,0.12316244840621948
165688,0.7929062247276306
165689,0.04313845559954643
165690,0.20294931530952454
165691,0.02882668375968933
165692,0.3431892693042755
165693,0.029828961938619614
165694,0.04048808664083481
165695,0.04711094871163368
165696,0.166734516620636
165697,0.031057581305503845
165698,0.08516140282154083
165699,0.1802562028169632
165700,0.17561639845371246
165701,0.578988790512085
165702,0.1289745718240738
165703,0.2888450622558594
165704,0.017582938075065613
165705,0.04563524201512337
165706,0.25413796305656433
165707,0.047588806599378586
165708,0.2598235607147217
165709,0.11642958223819733
165710,0.27033382654190063
165711,0.0411432720720768
165712,0.01750960573554039
165713,0.0486549511551857
165714,0.5272760391235352
165715,0.024109605699777603
165716,0.6529337167739868
165717,0.8411288857460022
165718,0.18450568616390228
165719,0.028544854372739792
165720,0.07856336236000061
165721,0.27598437666893005
165722,0.20542800426483154
165723,0.09131063520908356
165724,0.7353262901306152
165725,0.037056904286146164
165726,0.43443763256073
165727,0.24424362182617188
165728,0.06689579039812088
165729,0.4984188675880432
165730,0.03927212208509445
165731,0.2375134974718094
165732,0.333461195230484
165733,0.09018032997846603
165734,0.2025892436504364
165735,0.031620241701602936
165736,0.22454336285591125
165737,0.6997018456459045
165738,0.044183358550071716
165739,0.3536955714225769
165740,0.3478395938873291
165741,0.10400871187448502
165742,0.19660621881484985
165743,0.14521263539791107
165744,0.031155642122030258
165745,0.2782934606075287
165746,0.47586989402770996
165747,0.028088420629501343
165748,0.6507458090782166
165749,0.25751250982284546
165750,0.07725957036018372
165751,0.29699379205703735
165752,0.05648055672645569
165753,0.25008198618888855
165754,0.2633589506149292
165755,0.06891001760959625
165756,0.3223375678062439
165757,0.08525945246219635
165758,0.178301140666008
165759,0.3065820634365082
165760,0.1759246289730072
165761,0.768491268157959
165762,0.7756005525588989
165763,0.2549434006214142
165764,0.12316498905420303
165765,0.4536246657371521
165766,0.0906204804778099
165767,0.17051517963409424
165768,0.3236862123012543
165769,0.1321926862001419
165770,0.31772735714912415
165771,0.19709810614585876
165772,0.11555087566375732
165773,0.03281247615814209
165774,0.03940076380968094
165775,0.05867603048682213
165776,0.23348547518253326
165777,0.17368623614311218
165778,0.10957002639770508
165779,0.14357207715511322
165780,0.7029159665107727
165781,0.37284860014915466
165782,0.0820561870932579
165783,0.7979980111122131
165784,0.7012032270431519
165785,0.1923220306634903
165786,0.09631558507680893
165787,0.03098643198609352
165788,0.14032995700836182
165789,0.24536177515983582
165790,0.6132206916809082
165791,0.06656206399202347
165792,0.09626855701208115
165793,0.06647074967622757
165794,0.050101280212402344
165795,0.26979637145996094
165796,0.11156700551509857
165797,0.03733787313103676
165798,0.15485866367816925
165799,0.18395398557186127
165800,0.1854877918958664
165801,0.4196451008319855
165802,0.041612181812524796
165803,0.1330295354127884
165804,0.26561781764030457
165805,0.826693058013916
165806,0.02421620860695839
165807,0.02147756703197956
165808,0.8007270097732544
165809,0.17606183886528015
165810,0.1094239354133606
165811,0.04520995914936066
165812,0.8197042942047119
165813,0.318044513463974
165814,0.04478343576192856
165815,0.04169002175331116
165816,0.05582696944475174
165817,0.029223676770925522
165818,0.3011913001537323
165819,0.8447403907775879
165820,0.187648743391037
165821,0.33888277411460876
165822,0.05999379977583885
165823,0.03403524309396744
165824,0.14907695353031158
165825,0.2045423537492752
165826,0.08116332441568375
165827,0.7826473712921143
165828,0.02041146159172058
165829,0.4735684096813202
165830,0.3422951102256775
165831,0.17121285200119019
165832,0.06148529425263405
165833,0.05791956186294556
165834,0.1738530695438385
165835,0.22051572799682617
165836,0.034189414232969284
165837,0.17020338773727417
165838,0.04736574739217758
165839,0.19188272953033447
165840,0.20690350234508514
165841,0.06655670702457428
165842,0.07609423249959946
165843,0.12054472416639328
165844,0.1481245458126068
165845,0.20209211111068726
165846,0.04007154703140259
165847,0.025123797357082367
165848,0.04062243551015854
165849,0.48059219121932983
165850,0.13689546287059784
165851,0.0794394314289093
165852,0.4175402820110321
165853,0.026184914633631706
165854,0.11941276490688324
165855,0.08321018517017365
165856,0.03326248377561569
165857,0.21514642238616943
165858,0.07806507498025894
165859,0.03235199674963951
165860,0.018299657851457596
165861,0.12568028271198273
165862,0.024012772366404533
165863,0.03132462501525879
165864,0.13476264476776123
165865,0.2522954046726227
165866,0.04847331345081329
165867,0.4942508935928345
165868,0.06464862823486328
165869,0.04936840385198593
165870,0.731467604637146
165871,0.481047660112381
165872,0.20227301120758057
165873,0.04381576552987099
165874,0.05338152498006821
165875,0.6402515172958374
165876,0.37300655245780945
165877,0.34315189719200134
165878,0.05057179927825928
165879,0.03919658064842224
165880,0.31619489192962646
165881,0.8187836408615112
165882,0.4208235740661621
165883,0.02686290815472603
165884,0.6045318841934204
165885,0.6050475835800171
165886,0.02736680582165718
165887,0.719280481338501
165888,0.6030648350715637
165889,0.02748706191778183
165890,0.3588140904903412
165891,0.11778010427951813
165892,0.057531315833330154
165893,0.5825790166854858
165894,0.07869173586368561
165895,0.0749235600233078
165896,0.6098100543022156
165897,0.08848785609006882
165898,0.047754887491464615
165899,0.24893388152122498
165900,0.06008131429553032
165901,0.13538382947444916
165902,0.17403872311115265
165903,0.14515447616577148
165904,0.058282192796468735
165905,0.22301650047302246
165906,0.15056827664375305
165907,0.10158081352710724
165908,0.2585279941558838
165909,0.05200118571519852
165910,0.22266057133674622
165911,0.035568661987781525
165912,0.33770450949668884
165913,0.11041239649057388
165914,0.38932374119758606
165915,0.20394062995910645
165916,0.21653379499912262
165917,0.08392219990491867
165918,0.38290509581565857
165919,0.060797400772571564
165920,0.9139567017555237
165921,0.07711290568113327
165922,0.053176529705524445
165923,0.6117315292358398
165924,0.073176309466362
165925,0.16741007566452026
165926,0.1299336701631546
165927,0.03431950509548187
165928,0.40784263610839844
165929,0.04446006566286087
165930,0.7584583759307861
165931,0.14663606882095337
165932,0.6496779322624207
165933,0.11172959953546524
165934,0.11192961037158966
165935,0.06160048022866249
165936,0.1587868332862854
165937,0.08195493370294571
165938,0.5978361368179321
165939,0.4490436315536499
165940,0.8290855884552002
165941,0.13649620115756989
165942,0.0189469363540411
165943,0.34849393367767334
165944,0.2665981352329254
165945,0.12362833321094513
165946,0.4343661069869995
165947,0.02703755721449852
165948,0.08923839032649994
165949,0.05706529691815376
165950,0.18506979942321777
165951,0.40192705392837524
165952,0.32797494530677795
165953,0.08170251548290253
165954,0.608076810836792
165955,0.11775816231966019
165956,0.5679628252983093
165957,0.04755476117134094
165958,0.048801060765981674
165959,0.052924539893865585
165960,0.06898938119411469
165961,0.10460714995861053
165962,0.8149367570877075
165963,0.4993676245212555
165964,0.022310413420200348
165965,0.02317642793059349
165966,0.7795778512954712
165967,0.03144169598817825
165968,0.7935820817947388
165969,0.14660102128982544
165970,0.23668062686920166
165971,0.7973949909210205
165972,0.5345466732978821
165973,0.22458909451961517
165974,0.12893187999725342
165975,0.6676598191261292
165976,0.051903460174798965
165977,0.09392508864402771
165978,0.6111079454421997
165979,0.26281142234802246
165980,0.03874736279249191
165981,0.2343679815530777
165982,0.12286833673715591
165983,0.07909154146909714
165984,0.22390472888946533
165985,0.10181557387113571
165986,0.06234503537416458
165987,0.20558176934719086
165988,0.34654501080513
165989,0.15133154392242432
165990,0.07589147984981537
165991,0.669603168964386
165992,0.14241841435432434
165993,0.15132386982440948
165994,0.12195978313684464
165995,0.18781216442584991
165996,0.16238045692443848
165997,0.5160308480262756
165998,0.23242920637130737
165999,0.04624439775943756
166000,0.129872664809227
166001,0.08033231645822525
166002,0.09635409712791443
166003,0.06547994911670685
166004,0.06084650382399559
166005,0.12931764125823975
166006,0.10150276869535446
166007,0.041393689811229706
166008,0.02376803755760193
166009,0.36994609236717224
166010,0.8083683252334595
166011,0.034274838864803314
166012,0.02928486093878746
166013,0.13688978552818298
166014,0.15049782395362854
166015,0.13126489520072937
166016,0.4289897382259369
166017,0.07383919507265091
166018,0.20120589435100555
166019,0.06399781256914139
166020,0.024841854348778725
166021,0.11461694538593292
166022,0.11334143579006195
166023,0.03966318443417549
166024,0.3933159410953522
166025,0.11216039210557938
166026,0.13413220643997192
166027,0.03625426068902016
166028,0.7921477556228638
166029,0.0903993621468544
166030,0.017819397151470184
166031,0.4044051468372345
166032,0.16397716104984283
166033,0.08255050331354141
166034,0.04200589284300804
166035,0.5283355712890625
166036,0.752411961555481
166037,0.31740865111351013
166038,0.02740342915058136
166039,0.04518800228834152
166040,0.8196247816085815
166041,0.08291058242321014
166042,0.04353632032871246
166043,0.14096561074256897
166044,0.04286777228116989
166045,0.17007267475128174
166046,0.5521008372306824
166047,0.059661705046892166
166048,0.05787070468068123
166049,0.2831158936023712
166050,0.35232582688331604
166051,0.05845610052347183
166052,0.38590943813323975
166053,0.479715496301651
166054,0.05942661315202713
166055,0.7813520431518555
166056,0.10912316292524338
166057,0.024309242144227028
166058,0.7879814505577087
166059,0.8844065070152283
166060,0.271431028842926
166061,0.3632126748561859
166062,0.5503188371658325
166063,0.7374675273895264
166064,0.06161260977387428
166065,0.3102659285068512
166066,0.05337349697947502
166067,0.32787612080574036
166068,0.27124661207199097
166069,0.24771732091903687
166070,0.7589248418807983
166071,0.01577368564903736
166072,0.1998860090970993
166073,0.2834852933883667
166074,0.2677391767501831
166075,0.3249360918998718
166076,0.2836368978023529
166077,0.05710781365633011
166078,0.3770425617694855
166079,0.1857025921344757
166080,0.27863752841949463
166081,0.09953261911869049
166082,0.35745465755462646
166083,0.35041114687919617
166084,0.10764335840940475
166085,0.17273375391960144
166086,0.12856560945510864
166087,0.1582629382610321
166088,0.27948325872421265
166089,0.07653379440307617
166090,0.208574578166008
166091,0.2319970428943634
166092,0.8282456994056702
166093,0.6487231254577637
166094,0.7969552874565125
166095,0.039368391036987305
166096,0.29531121253967285
166097,0.23754823207855225
166098,0.22265738248825073
166099,0.5588517189025879
166100,0.11175339668989182
166101,0.05149850621819496
166102,0.04865259677171707
166103,0.054454512894153595
166104,0.25282612442970276
166105,0.1566983163356781
166106,0.6635740995407104
166107,0.22236944735050201
166108,0.7012044191360474
166109,0.21841342747211456
166110,0.0946219265460968
166111,0.029029523953795433
166112,0.043616607785224915
166113,0.11811096221208572
166114,0.2884676456451416
166115,0.11677765846252441
166116,0.1562114655971527
166117,0.05154553800821304
166118,0.10189275443553925
166119,0.031946104019880295
166120,0.036997321993112564
166121,0.04661354422569275
166122,0.04673288017511368
166123,0.016571130603551865
166124,0.03987903147935867
166125,0.2370912730693817
166126,0.11314600706100464
166127,0.07219646871089935
166128,0.041926704347133636
166129,0.821186900138855
166130,0.5335086584091187
166131,0.3521171808242798
166132,0.16508835554122925
166133,0.13718712329864502
166134,0.27187782526016235
166135,0.3990419805049896
166136,0.03798510506749153
166137,0.45854759216308594
166138,0.20945221185684204
166139,0.3356410264968872
166140,0.37956029176712036
166141,0.024579312652349472
166142,0.041375190019607544
166143,0.31224602460861206
166144,0.3959323763847351
166145,0.02102837897837162
166146,0.059147533029317856
166147,0.46289077401161194
166148,0.23048022389411926
166149,0.022133007645606995
166150,0.10723020881414413
166151,0.4573800265789032
166152,0.07236404716968536
166153,0.10020312666893005
166154,0.07751946151256561
166155,0.32980307936668396
166156,0.10073019564151764
166157,0.25135159492492676
166158,0.2113327831029892
166159,0.4388015866279602
166160,0.05253919959068298
166161,0.08091787993907928
166162,0.3733261227607727
166163,0.0373283252120018
166164,0.1334744393825531
166165,0.10499793291091919
166166,0.037038326263427734
166167,0.15127886831760406
166168,0.39868757128715515
166169,0.11275005340576172
166170,0.42993059754371643
166171,0.0436386838555336
166172,0.5435174107551575
166173,0.18598733842372894
166174,0.1193128377199173
166175,0.049910858273506165
166176,0.019085345789790154
166177,0.5916352868080139
166178,0.17448924481868744
166179,0.11332624405622482
166180,0.08089758455753326
166181,0.14846956729888916
166182,0.49516746401786804
166183,0.7576552629470825
166184,0.06895706802606583
166185,0.053654346615076065
166186,0.14855998754501343
166187,0.3273669183254242
166188,0.2690913677215576
166189,0.07560393959283829
166190,0.09285639226436615
166191,0.33713510632514954
166192,0.22570569813251495
166193,0.18868769705295563
166194,0.1467675119638443
166195,0.7335314154624939
166196,0.22035686671733856
166197,0.6272625923156738
166198,0.15071634948253632
166199,0.07731179147958755
166200,0.0644492581486702
166201,0.747645914554596
166202,0.10188297182321548
