id,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults
19247,0.007300941273570061,0.24456964433193207,0.03148817643523216,0.0005005696439184248,0.009355991147458553,0.38151806592941284,0.8933435082435608
19248,0.0005394202307797968,0.004089930094778538,0.8577736616134644,0.0004941092338413,0.0003463673056103289,0.0010719291167333722,0.0030754078179597855
19249,0.013192248530685902,0.003735200734809041,0.0006159213953651488,0.00042781385127454996,0.0020011835731565952,0.5213598608970642,0.0007660556584596634
19250,0.003061787225306034,0.002057889709249139,0.0026476739440113306,0.7941741347312927,0.003539899829775095,0.002320874249562621,0.002213539555668831
19251,0.08082720637321472,0.0010313247330486774,0.0006136607262305915,0.0011679984163492918,0.0058125779032707214,0.6066304445266724,0.0007763595785945654
19252,0.008229563944041729,0.22453093528747559,0.0006621410720981658,0.0006585230585187674,0.0036704191006720066,0.599793553352356,0.0007693413645029068
19253,0.009996861219406128,0.00121506885625422,0.6269153952598572,0.0010486735263839364,0.0008985261665657163,0.0032274459954351187,0.003395505715161562
19254,0.0006357452366501093,0.03993675485253334,0.0007942410884425044,0.0012427647598087788,0.01784376986324787,0.2954592704772949,0.9079104065895081
19255,0.39658015966415405,0.0007686578901484609,0.002435813657939434,0.00045630946988239884,0.007875432260334492,0.185503289103508,0.9310023188591003
19256,0.012376958504319191,0.8223024010658264,0.0005109170451760292,0.0006781008560210466,0.0007239036494866014,0.001425675000064075,0.0013780193403363228
19257,0.08992703258991241,0.02640395425260067,0.010723388753831387,0.0009452542290091515,0.09983177483081818,0.33253952860832214,0.9112873077392578
19258,0.3124757409095764,0.003027882892638445,0.0008064155699685216,0.0004584242415148765,0.001739865867421031,0.2907600402832031,0.9496965408325195
19259,0.0002752035507000983,0.0008152308873832226,0.9581694006919861,0.000405596278142184,0.0003057071298826486,0.0006491339299827814,0.0028344516176730394
19260,0.014067718759179115,0.12772421538829803,0.0009136723820120096,0.0006786287995055318,0.024285737425088882,0.3280710279941559,0.8738961219787598
19261,0.07395810633897781,0.006126010790467262,0.6514320969581604,0.00042595434933900833,0.0029569671023637056,0.0022337590344250202,0.005725817289203405
19262,0.1880689263343811,0.01899365894496441,0.0007859501056373119,0.0004472678992897272,0.02287561073899269,0.40569210052490234,0.8915932178497314
19263,0.07031023502349854,0.004953867755830288,0.0006044002366252244,0.0006532648112624884,0.007988311350345612,0.5037004351615906,0.0007644593715667725
19264,0.022158678621053696,0.002156518865376711,0.0006463447352871299,0.0009052506065927446,0.004021219909191132,0.62635338306427,0.0007784264162182808
19265,0.028023580089211464,0.00207994575612247,0.0006007152842357755,0.0030013949144631624,0.00803186185657978,0.47079935669898987,0.9365370869636536
19266,0.00024219710030592978,0.0012161385966464877,0.9108731746673584,0.00040514732245355844,0.0003043205651920289,0.000681324047036469,0.0029502874240279198
19267,0.12370908260345459,0.004868871998041868,0.0006343777640722692,0.0006882952293381095,0.06825009733438492,0.42353516817092896,0.9229468107223511
19268,0.001733992132358253,0.013872422277927399,0.003415645333006978,0.0010448201792314649,0.006318253930658102,0.1667601764202118,0.913716197013855
19269,0.0002631931274663657,0.001064411597326398,0.9485007524490356,0.0004063256783410907,0.00032699527218937874,0.0006992032285779715,0.002787022851407528
19270,0.09624329209327698,0.007637946400791407,0.004326807800680399,0.0006184906233102083,0.8401545286178589,0.0016718765255063772,0.002085365355014801
19271,0.00919078104197979,0.01662304997444153,0.058198049664497375,0.0006653408636339009,0.011536491103470325,0.2427336871623993,0.9162442684173584
19272,0.3621830642223358,0.005843827500939369,0.02893977425992489,0.0006414629751816392,0.05972427502274513,0.4504457116127014,0.8818681836128235
19273,0.0047068349085748196,0.001019294373691082,0.0006496256100945175,0.002844926668331027,0.02934207208454609,0.506534993648529,0.000812498910818249
19274,0.04599754884839058,0.0009255384793505073,0.0006077359430491924,0.0006253187311813235,0.011368620209395885,0.5815813541412354,0.0007630561012774706
19275,0.03931516408920288,0.006081037223339081,0.05704475939273834,0.0008288754615932703,0.007763576693832874,0.5065019726753235,0.0007442025234922767
19276,0.04153286665678024,0.04421156644821167,0.06863050907850266,0.000985651626251638,0.11627121269702911,0.42233335971832275,0.8713873028755188
19277,0.0010670616757124662,0.003489595139399171,0.0007773418910801411,0.0007872652495279908,0.007735783699899912,0.34610453248023987,0.8941887617111206
19278,0.040371689945459366,0.024746304377913475,0.0008782197255641222,0.0004476176400203258,0.010822650045156479,0.31459271907806396,0.9278706312179565
19279,0.08827129751443863,0.0006939902668818831,0.0022174320183694363,0.0015816949307918549,0.007842501625418663,0.2545018792152405,0.8997940421104431
19280,0.08536157757043839,0.0715436264872551,0.008162830024957657,0.0005372955929487944,0.02299785614013672,0.39418336749076843,0.9098619222640991
19281,0.0003145761729683727,0.0009792617056518793,0.9277111887931824,0.0004187479498796165,0.00032123722485266626,0.0009868696797639132,0.002702775178477168
19282,0.08687703311443329,0.0018694392638280988,0.0007306421175599098,0.0004170105094090104,0.005345446988940239,0.7458978891372681,0.0007628985331393778
19283,0.0009685193072073162,0.07987163960933685,0.7284773588180542,0.0007341594318859279,0.0006717499345541,0.002025879919528961,0.0038937123026698828
19284,0.03253227472305298,0.02170909009873867,0.07162100076675415,0.0009355666115880013,0.12745879590511322,0.2917667329311371,0.850631058216095
19285,0.06624055653810501,0.002123611280694604,0.6318050622940063,0.0004161452816333622,0.001999912317842245,0.0013394798152148724,0.014562275260686874
19286,0.0439290925860405,0.0023693630937486887,0.38262656331062317,0.0005670727696269751,0.023948920890688896,0.030484993010759354,0.809698760509491
19287,0.04174140468239784,0.0015834132209420204,0.0013546319678425789,0.0004122141981497407,0.027606524527072906,0.46679845452308655,0.8595724701881409
19288,0.009157462976872921,0.0022344691678881645,0.0006133258575573564,0.0005341873038560152,0.001702017500065267,0.6046393513679504,0.0007568991277366877
19289,0.05884097144007683,0.0009915631962940097,0.0006195802125148475,0.0011412715539336205,0.008496269583702087,0.7172274589538574,0.00075673742685467
19290,0.0894073098897934,0.004024954047054052,0.08474253863096237,0.001591815147548914,0.06732217967510223,0.38252535462379456,0.9148616790771484
19291,0.00025075607118196785,0.001099499175325036,0.9526257514953613,0.00040918681770563126,0.00030921315192244947,0.0007012336864136159,0.00273040309548378
19292,0.1644151508808136,0.026427041739225388,0.007893881760537624,0.0007964943069964647,0.01986847072839737,0.47253918647766113,0.9132511615753174
19293,0.011196974664926529,0.030931878834962845,0.0029386726673692465,0.0005074440268799663,0.00699455663561821,0.18095214664936066,0.9138520359992981
19294,0.028923340141773224,0.05840182304382324,0.0006314425263553858,0.0013429040554910898,0.0036152503453195095,0.39214980602264404,0.9172178506851196
19295,0.000648110406473279,0.01614941656589508,0.0008305783267132938,0.0005180933512747288,0.005438734777271748,0.6286430358886719,0.0007825983921065927
19296,0.009373343549668789,0.009287863969802856,0.0006781306583434343,0.0007828213274478912,0.0037206588312983513,0.7546342015266418,0.0007453031139448285
19297,0.0599699430167675,0.0015224069356918335,0.018423136323690414,0.0004121263627894223,0.009406669065356255,0.16390389204025269,0.8927856087684631
19298,0.033179204910993576,0.005050308536738157,0.02299794740974903,0.0009560608305037022,0.1003078892827034,0.15858076512813568,0.8589574098587036
19299,0.04120049625635147,0.017189813777804375,0.00315123051404953,0.00040634797187522054,0.01028760802000761,0.12233992666006088,0.8481153249740601
19300,0.00038718277937732637,0.000741667696274817,0.9299871921539307,0.00042332426528446376,0.00030336438794620335,0.0005673279520124197,0.015786193311214447
19301,0.0003236665506847203,0.0017615107353776693,0.9353627562522888,0.0004200060211587697,0.00032587669556960464,0.0009612124413251877,0.00261720665730536
19302,0.0035402486100792885,0.0012363597052171826,0.0021398374810814857,0.8186932802200317,0.0019193754997104406,0.001438935287296772,0.0021893661469221115
19303,0.34737277030944824,0.000929076864849776,0.0006806741585023701,0.000549462391063571,0.0043656788766384125,0.16350509226322174,0.9357408881187439
19304,0.0002492654020898044,0.0007248391630128026,0.9048359990119934,0.0004312391974963248,0.0002941700513474643,0.0005589624051935971,0.008551808074116707
19305,0.0002497865352779627,0.0010372080141678452,0.9504050016403198,0.000415637216065079,0.0003031269006896764,0.0006519926828332245,0.0029479069635272026
19306,0.004419079050421715,0.001552486908622086,0.0021641652565449476,0.7572142481803894,0.001432690303772688,0.001763610285706818,0.002301658969372511
19307,0.0029220259748399258,0.0034529361873865128,0.0011360013158991933,0.0004912973381578922,0.00985640473663807,0.39854446053504944,0.9328370094299316
19308,0.0019433334236964583,0.09320356696844101,0.3706037402153015,0.0011065347352996469,0.01618299074470997,0.37180081009864807,0.8979702591896057
19309,0.10354558378458023,0.001413377351127565,0.002681782003492117,0.000412849651183933,0.004040773957967758,0.5721757411956787,0.0007932111620903015
19310,0.003998699598014355,0.01123870350420475,0.08508297055959702,0.09764488786458969,0.019586000591516495,0.32189783453941345,0.885867714881897
19311,0.009708093479275703,0.04256012290716171,0.00676273088902235,0.0006843645824119449,0.12372340261936188,0.421380877494812,0.865514874458313
19312,0.02636958658695221,0.0024280380457639694,0.5642997026443481,0.0003982609778176993,0.0009051168453879654,0.0019254107028245926,0.00451434962451458
19313,0.0016270768828690052,0.012773903086781502,0.04428814351558685,0.0005157137056812644,0.004695610608905554,0.30641913414001465,0.8848187923431396
19314,0.0013474866282194853,0.10176338255405426,0.003397445660084486,0.0005428430158644915,0.0036538338754326105,0.371780663728714,0.9124974608421326
19315,0.007241581566631794,0.0009337593801319599,0.003700349945574999,0.8579632639884949,0.0019217540975660086,0.0014352259458974004,0.0020687771029770374
19316,0.11362598091363907,0.01665392518043518,0.027908988296985626,0.0006766953738406301,0.02731136977672577,0.6085137128829956,0.0007383314077742398
19317,0.0020315623842179775,0.008965847082436085,0.0023011984303593636,0.025024162605404854,0.0030013059731572866,0.1286671906709671,0.8947070837020874
19318,0.0015262184897437692,0.010594331659376621,0.0007897301693446934,0.4959724545478821,0.028407542034983635,0.20887134969234467,0.8691815733909607
19319,0.0004927197005599737,0.5123915672302246,0.001181208179332316,0.0029149125330150127,0.0013062895741313696,0.002084288513287902,0.0015255563193932176
19320,0.0002987098414450884,0.0008999337442219257,0.9076859354972839,0.00040849403012543917,0.00030229074764065444,0.0007570295128971338,0.0028698910027742386
19321,0.2184637039899826,0.0014255292480811477,0.002730229403823614,0.0010025062365457416,0.02404908277094364,0.4902380108833313,0.9325377345085144
19322,0.014595056883990765,0.0014606905169785023,0.0006374999647960067,0.0010816948488354683,0.007885389029979706,0.4578703045845032,0.9279820322990417
19323,0.010810451582074165,0.001897234353236854,0.0006511146202683449,0.0007688192999921739,0.007768840529024601,0.5134410858154297,0.0007860450423322618
19324,0.3664352595806122,0.0016901022754609585,0.0006334569770842791,0.000415993359638378,0.00722729554399848,0.6581616401672363,0.0007959874346852303
19325,0.01710645668208599,0.006564816925674677,0.06998643279075623,0.0006196071626618505,0.023897452279925346,0.2809883654117584,0.8687406182289124
19326,0.028874240815639496,0.5436831116676331,0.0005340197822079062,0.0004193115164525807,0.0008653850527480245,0.0018971387762576342,0.0014832239830866456
19327,0.007467690855264664,0.05814891681075096,0.08746042847633362,0.002135453512892127,0.022296782582998276,0.23436056077480316,0.9137189388275146
19328,0.0014308029785752296,0.017008094117045403,0.19797076284885406,0.0010173007613047957,0.014187425374984741,0.17840641736984253,0.867028534412384
19329,0.00025849745725281537,0.0009164569200947881,0.9376218914985657,0.00041744799818843603,0.0003073191037401557,0.0007470730924978852,0.0028195788618177176
19330,0.060679879039525986,0.03427664563059807,0.018805639818310738,0.0010725085157901049,0.03856994956731796,0.47605592012405396,0.9108430743217468
19331,0.10517090559005737,0.0025420573074370623,0.038823626935482025,0.0006906783091835678,0.019489023834466934,0.4240960478782654,0.9111789464950562
19332,0.16266173124313354,0.001407135627232492,0.0025294763036072254,0.00038769899401813745,0.010294836014509201,0.23333226144313812,0.9215346574783325
19333,0.3404591381549835,0.06810614466667175,0.002438805066049099,0.0006441961158998311,0.06924252212047577,0.29722723364830017,0.921795666217804
19334,0.0011678949231281877,0.3397563397884369,0.0007360510062426329,0.0013708992628380656,0.009635226801037788,0.2555696666240692,0.757378339767456
19335,0.0030892936047166586,0.7996959686279297,0.0005346682155504823,0.0004727042396552861,0.0007226408924907446,0.0014641692396253347,0.0013882173225283623
19336,0.2658189535140991,0.0034201208036392927,0.0028674500063061714,0.000628966256044805,0.025046182796359062,0.2426304966211319,0.920089602470398
19337,0.2085985541343689,0.027650805190205574,0.0006337757222354412,0.00046499911695718765,0.007889860309660435,0.3331732153892517,0.9267034530639648
19338,0.2002396285533905,0.5164028406143188,0.0006148304091766477,0.0004443464567884803,0.00075012247543782,0.0012789287138730288,0.001533506903797388
19339,0.023883458226919174,0.0017087636515498161,0.0006059138686396182,0.0006209242856130004,0.0016851082909852266,0.5193378925323486,0.000779147376306355
19340,0.017428575083613396,0.0012918275315314531,0.0005982468719594181,0.0010367502691224217,0.008587498217821121,0.5551996827125549,0.0007734153186902404
19341,0.00026347930543124676,0.0007767287897877395,0.9170626401901245,0.00040135873132385314,0.00032060284866020083,0.0006482235621660948,0.00984631571918726
19342,0.1787690818309784,0.010115470737218857,0.0024596855510026217,0.0008195937843993306,0.091822549700737,0.37297937273979187,0.9191058874130249
19343,0.0006595525192096829,0.01704326644539833,0.15281353890895844,0.0006690873997285962,0.0043406011536717415,0.3728104829788208,0.8482391238212585
19344,0.11924459040164948,0.022066812962293625,0.0531289279460907,0.0005557597032748163,0.011361045762896538,0.2514578700065613,0.8683009743690491
19345,0.0005277057643979788,0.8922510147094727,0.0005374494357965887,0.0004105349653400481,0.0005224124761298299,0.0012640570057556033,0.0013291083741933107
19346,0.000663010694552213,0.040785737335681915,0.054548922926187515,0.0016579546499997377,0.011313352733850479,0.34073615074157715,0.8885284662246704
19347,0.007570951711386442,0.8268160820007324,0.0007250081398524344,0.00039582690806128085,0.000665400642901659,0.0017256911378353834,0.0013038954930379987
19348,0.021270116791129112,0.0050499471835792065,0.0007759577129036188,0.0028290508780628443,0.006391208153218031,0.46368101239204407,0.9088844060897827
19349,0.06686979532241821,0.001590290223248303,0.12187392264604568,0.003906396217644215,0.024555904790759087,0.2422458827495575,0.8925090432167053
19350,0.024956831708550453,0.008255744352936745,0.06278198957443237,0.0010030644480139017,0.02194233052432537,0.16925524175167084,0.8630150556564331
19351,0.003943269141018391,0.0020454225596040487,0.0016941637732088566,0.00040830677608028054,0.004233639221638441,0.6074949502944946,0.0008101533749140799
19352,0.33128678798675537,0.0014563024742528796,0.003967917058616877,0.0004117332282476127,0.008179210126399994,0.10573112964630127,0.8971534967422485
19353,0.08210955560207367,0.19569188356399536,0.0009778161766007543,0.0005964067531749606,0.004926467314362526,0.4889529347419739,0.9137512445449829
19354,0.015451357699930668,0.011572848074138165,0.0006444880273193121,0.001306888647377491,0.009283513762056828,0.6394777297973633,0.0007527882698923349
19355,0.07324819266796112,0.004831260535866022,0.002750341547653079,0.000637497752904892,0.005003062542527914,0.4166018068790436,0.9127769470214844
19356,0.0002562267181929201,0.00116408197209239,0.9500014781951904,0.00040707236621528864,0.0003117737069260329,0.000679431832395494,0.0027984348125755787
19357,0.14985071122646332,0.0060010007582604885,0.0024813590571284294,0.0009610141860321164,0.3950923979282379,0.34476417303085327,0.9109383225440979
19358,0.007864691317081451,0.07679818570613861,0.07540537416934967,0.0010493367444723845,0.024309659376740456,0.32121217250823975,0.8730809092521667
19359,0.030741015449166298,0.0028798202984035015,0.14082521200180054,0.00910486001521349,0.022947797551751137,0.4488895535469055,0.8758851289749146
19360,0.02062484435737133,0.000967018713708967,0.0006239292561076581,0.0031558240298181772,0.02284693717956543,0.5385534763336182,0.0007669744081795216
19361,0.06287644803524017,0.002027662470936775,0.0016255833907052875,0.00039112288504838943,0.006361896172165871,0.3870897889137268,0.8884024620056152
19362,0.001001122989691794,0.013627925887703896,0.003986905794590712,0.6027281284332275,0.003997958730906248,0.0024336697533726692,0.0022568085696548223
19363,0.06986092031002045,0.004048279486596584,0.0006001199944876134,0.0004958754288963974,0.004833652637898922,0.4707072973251343,0.9337387084960938
19364,0.015244283713400364,0.001675001229159534,0.0005831902381032705,0.0006239661597646773,0.0018446973990648985,0.6768335700035095,0.0007611666806042194
19365,0.05401898920536041,0.0012564442586153746,0.0026969905011355877,0.0004415945732034743,0.01211942546069622,0.06835866719484329,0.9248526096343994
19366,0.07075487077236176,0.006092865020036697,0.020784998312592506,0.020004210993647575,0.05627865716814995,0.427066832780838,0.9091957807540894
19367,0.006212283857166767,0.0013989980798214674,0.003575222799554467,0.595949113368988,0.002128113526850939,0.001624789321795106,0.002238072454929352
19368,0.10833647102117538,0.0006961215403862298,0.0016242779092863202,0.0012989772949367762,0.013732612133026123,0.24871808290481567,0.9091100692749023
19369,0.20050854980945587,0.0027253301814198494,0.0007405803189612925,0.0005218407022766769,0.001417056075297296,0.49790865182876587,0.9390215277671814
19370,0.3332280218601227,0.02251085452735424,0.022491956129670143,0.0005533083458431065,0.02356903627514839,0.5332650542259216,0.0007964819669723511
19371,0.06114715710282326,0.0020081684924662113,0.011572331190109253,0.002471685176715255,0.01483841985464096,0.6913652420043945,0.000755340966861695
19372,0.0002467581070959568,0.0008534295484423637,0.9604540467262268,0.0004046569229103625,0.0003059143200516701,0.0006658328929916024,0.0028226738795638084
19373,0.00047043716767802835,0.6192901134490967,0.0005738564068451524,0.000649662921205163,0.0010222834534943104,0.0015938342548906803,0.001369440695270896
19374,0.0014696253929287195,0.037283800542354584,0.02924204431474209,0.0007370709208771586,0.0071404483169317245,0.33848291635513306,0.8923569321632385
19375,0.10361269116401672,0.0030922521837055683,0.0006412596558220685,0.0004682853468693793,0.001850105356425047,0.49739664793014526,0.9334815144538879
19376,0.04428623616695404,0.0010985215194523335,0.17315979301929474,0.05010852590203285,0.013388093560934067,0.3613092601299286,0.8830840587615967
19377,0.014829072169959545,0.3930915296077728,0.000960245612077415,0.00043068965896964073,0.003913605585694313,0.42943090200424194,0.8964918851852417
19378,0.019720422104001045,0.0015991854015737772,0.0007897653267718852,0.00039954762905836105,0.004919108934700489,0.5801896452903748,0.0008018563385121524
19379,0.12720678746700287,0.3871822953224182,0.0007706411997787654,0.00041222217259928584,0.01451333798468113,0.24369290471076965,0.8530341982841492
19380,0.2876853048801422,0.05100816488265991,0.0026717139407992363,0.0004944864776916802,0.07258705049753189,0.3065408766269684,0.9025744199752808
19381,0.0003780433034989983,0.000729328254237771,0.9323738813400269,0.0004244184528943151,0.0002966097672469914,0.0005632403190247715,0.012557635083794594
19382,0.02587084099650383,0.0010574448388069868,0.0006784175056964159,0.0006020379369147122,0.0019446129444986582,0.8068684339523315,0.0007371686515398324
19383,0.15191935002803802,0.002741650678217411,0.0009044950129464269,0.0005753716104663908,0.0012519683223217726,0.4549625515937805,0.9400627613067627
19384,0.10115998983383179,0.0034287453163415194,0.0007796568679623306,0.00041978718945756555,0.0036133653484284878,0.3477219343185425,0.9162560105323792
19385,0.03144526854157448,0.0012936224229633808,0.032522134482860565,0.3213866949081421,0.01433645747601986,0.08672665804624557,0.8960686922073364
19386,0.004040861036628485,0.011511276476085186,0.0006974738207645714,0.0009682275704108179,0.010595884174108505,0.5439144372940063,0.0007470499258488417
19387,0.0002670903049875051,0.0007991541642695665,0.9516323804855347,0.00040677108336240053,0.0003026384802069515,0.0006442680023610592,0.0027744858525693417
19388,0.18494518101215363,0.01611858420073986,0.00872945785522461,0.00048338138731196523,0.07466362416744232,0.19765521585941315,0.899346113204956
19389,0.6713932156562805,0.000920133083127439,0.0008845120901241899,0.0004313630051910877,0.0007262934814207256,0.0012714118929579854,0.0011482320260256529
19390,0.34084436297416687,0.009838590398430824,0.011249554343521595,0.0008150875219143927,0.042350657284259796,0.49538514018058777,0.9236327409744263
19391,0.02266319841146469,0.0096460971981287,0.034071315079927444,0.004958192817866802,0.016916688531637192,0.38720884919166565,0.9000855088233948
19392,0.135353684425354,0.01663869246840477,0.007400658447295427,0.0026637278497219086,0.028677478432655334,0.4675910472869873,0.9251229166984558
19393,0.00029834103770554066,0.001972022233530879,0.9258129000663757,0.00041567423613741994,0.000317199359415099,0.0008684934582561255,0.002697563963010907
19394,0.010006504133343697,0.016365177929401398,0.002539610955864191,0.0010908797848969698,0.013921443372964859,0.22155360877513885,0.9230377674102783
19395,0.010679163038730621,0.7762515544891357,0.0005263937637209892,0.0005210587987676263,0.0007880800985731184,0.001707106945104897,0.0015052654780447483
19396,0.12897469103336334,0.37323886156082153,0.0006964084459468722,0.0016275756061077118,0.015658322721719742,0.2824341654777527,0.910533607006073
19397,0.08851499855518341,0.01918293908238411,0.0020995212253183126,0.0034878356382250786,0.10576625913381577,0.285811185836792,0.9065406322479248
19398,0.03331484645605087,0.04473033919930458,0.05820253863930702,0.0005931092891842127,0.04108228534460068,0.518002986907959,0.0008203088073059916
19399,0.16258282959461212,0.0012601184425875545,0.004894423298537731,0.0004102320526726544,0.023211084306240082,0.09037937223911285,0.8953099250793457
19400,0.024990877136588097,0.0018748706206679344,0.0006976936128921807,0.0004697883268818259,0.002007117262110114,0.7027029991149902,0.0007431249832734466
19401,0.0023583739530295134,0.00954361166805029,0.0764799565076828,0.007701413705945015,0.0194814745336771,0.23699767887592316,0.8886100053787231
19402,0.0005444298149086535,0.01158950012177229,0.0007845896761864424,0.0029157164972275496,0.011507716029882431,0.587300717830658,0.0007759142899885774
19403,0.04291632026433945,0.0011068300809711218,0.0011206275084987283,0.0004127972642891109,0.10675227642059326,0.2607233226299286,0.9394152760505676
19404,0.15546508133411407,0.0018668851116672158,0.1706932634115219,0.003910623490810394,0.09945313632488251,0.17997340857982635,0.8992280960083008
19405,0.05437350645661354,0.0024784288834780455,0.048177607357501984,0.0008981338469311595,0.010502693243324757,0.44775283336639404,0.9081771373748779
19406,0.2783733904361725,0.02350112982094288,0.0006220705108717084,0.00042612222023308277,0.004223852418363094,0.23097537457942963,0.9328114986419678
19407,0.2924640476703644,0.0013287358451634645,0.0006395780364982784,0.000423686346039176,0.003077545203268528,0.3068442940711975,0.9388957023620605
19408,0.0002492452331352979,0.0009866621112450957,0.956596851348877,0.0004044774977955967,0.0003201663203071803,0.0006716877105645835,0.0028343943413347006
19409,0.07468390464782715,0.01034521870315075,0.028462860733270645,0.0010153260082006454,0.007455145474523306,0.6448264718055725,0.000757104717195034
19410,0.0045270309783518314,0.0009468161733821034,0.0019225416472181678,0.8331362009048462,0.0016493870643898845,0.0014338594628497958,0.0021668991539627314
19411,0.016095668077468872,0.8018357753753662,0.0006314171478152275,0.00039781664963811636,0.0009407903999090195,0.0017052721232175827,0.0013613516930490732
19412,0.0029111928306519985,0.0007877518655732274,0.9497268199920654,0.00041493208846077323,0.0004710012872237712,0.0005735437152907252,0.011436332948505878
19413,0.057920653373003006,0.005041806492954493,0.0005991578218527138,0.0004542429815046489,0.008387335576117039,0.41538363695144653,0.9248777627944946
19414,0.0004256377287674695,0.0007244145963340998,0.9477390050888062,0.00042832636972889304,0.00032177602406591177,0.000553973950445652,0.013833772391080856
19415,0.06216832250356674,0.0018621418857946992,0.02717607095837593,0.00634059589356184,0.018828703090548515,0.6569531559944153,0.0007684060838073492
19416,0.01710052601993084,0.00610380107536912,0.0016108941053971648,0.0624847337603569,0.01786230504512787,0.11183204501867294,0.8877424001693726
19417,0.00394438486546278,0.02395869977772236,0.0008563260780647397,0.00041063339449465275,0.005623370874673128,0.490335613489151,0.8848612904548645
19418,0.05753301829099655,0.012068532407283783,0.0007026524399407208,0.0007180916727520525,0.03938429057598114,0.47348853945732117,0.9106073379516602
19419,0.0007758798892609775,0.009251714684069157,0.0048884181305766106,0.4987184405326843,0.01700279861688614,0.19700440764427185,0.8263692855834961
19420,0.0006793811917304993,0.006324004847556353,0.046577904373407364,0.005766480229794979,0.008008460514247417,0.26702049374580383,0.9012038707733154
